	Domain	Phylum	Class	Order	Family	Genus	Species
OTU12693	Eukaryota	 Ascomycota	 Eurotiomycetes	 Eurotiales	 Aspergillaceae	 Penicillium	 Penicillium bovifimosum
OTU12694	Eukaryota	 Ascomycota	 Lecanoromycetes	 Lecanorales	 Parmeliaceae	 Alectoria	 Alectoria fallacina
OTU12695	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 Sphingomonas fennica
OTU12696	Bacteria	 Pseudomonadota	 Hydrogenophilia	 Hydrogenophilales	 NA	 NA	 Hydrogenophilales bacterium CG_4_10_14_3_um_filter_58_23
OTU12697	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas inefficax
OTU12698	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Clostridiaceae	 Paraclostridium	 NA
OTU12699	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Weeksellaceae	 Chryseobacterium	 Chryseobacterium sp. cx-311
OTU12700	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Domibacillus	 Domibacillus robiginosus
OTU12701	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 Sphingomonas oligophenolica
OTU12702	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus sp. TS-2
OTU12703	Eukaryota	 Ascomycota	 Dothideomycetes	 Pleosporales	 Sporormiaceae	 Westerdykella	 Westerdykella ornata
OTU12704	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Lachnospiraceae	 NA	 Lachnospiraceae bacterium KHCPX20
OTU12705	Viruses	 Uroviricota	 Caudoviricetes	 NA	 NA	 NA	 Pseudomonas phage Lu11
OTU12706	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Boseaceae	 Bosea	 Bosea sp. BH3
OTU12707	Bacteria	 Bacteroidota	 Chitinophagia	 Chitinophagales	 NA	 NA	 Chitinophagales bacterium
OTU12708	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Alteromonadales	 Shewanellaceae	 Shewanella	 Shewanella sp. NIFS-20-20
OTU12709	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae	 Roseibacillus	 Roseibacillus ishigakijimensis
OTU12710	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Yersiniaceae	 Rahnella	 Rahnella bonaserana
OTU12711	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 Acidiphilium	 Acidiphilium sp. JA12-A1
OTU12712	Eukaryota	 Basidiomycota	 Agaricomycetes	 Agaricales	 Lycoperdaceae	 Lycoperdon	 Lycoperdon ericaeum
OTU12713	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Bartonellaceae	 Bartonella	 Bartonella choladocola
OTU12714	Bacteria	 Bacteroidota	 Cytophagia	 Cytophagales	 Cyclobacteriaceae	 Algoriphagus	 Algoriphagus halophilus
OTU12715	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Rhodocyclales	 Rhodocyclaceae	 Niveibacterium	 Niveibacterium microcysteis
OTU12716	Eukaryota	 Ascomycota	 Saccharomycetes	 Saccharomycetales	 Phaffomycetaceae	 Cyberlindnera	 NA
OTU12717	Bacteria	 Actinomycetota	 Actinomycetes	 Streptosporangiales	 Nocardiopsaceae	 Nocardiopsis	 Nocardiopsis sp. DZFXJ 01
OTU12718	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Porphyromonas	 Porphyromonas catoniae
OTU12719	Bacteria	 Bacillota	 Clostridia	 Thermosediminibacterales	 Thermosediminibacteraceae	 Thermosediminibacter	 NA
OTU12720	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Verrucomicrobiaceae	 NA	 Verrucomicrobiaceae bacterium TMED137
OTU12721	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Oscillospiraceae	 Lawsonibacter	 Lawsonibacter faecis
OTU12722	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. D6002
OTU12723	Eukaryota	 Ascomycota	 NA	 Thelocarpales	 Thelocarpaceae	 Thelocarpon	 Thelocarpon impressellum
OTU12724	Bacteria	 Actinomycetota	 Actinomycetes	 Pseudonocardiales	 Pseudonocardiaceae	 Amycolatopsis	 Amycolatopsis keratiniphila
OTU12725	Bacteria	 Actinomycetota	 Actinomycetes	 Mycobacteriales	 Corynebacteriaceae	 Corynebacterium	 Corynebacterium singulare
OTU12726	Bacteria	 Planctomycetota	 Planctomycetia	 Gemmatales	 Gemmataceae	 NA	 NA
OTU12727	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Oscillospiraceae	 Flavonifractor	 Flavonifractor sp. DFI.6.63
OTU12728	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Paenibacillaceae	 Cohnella	 Cohnella endophytica
OTU12729	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Sporolactobacillaceae	 Sporolactobacillus	 Sporolactobacillus shoreae
OTU12730	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Erythrobacteraceae	 Altericroceibacterium	 Altericroceibacterium indicum
OTU12731	Bacteria	 Spirochaetota	 Spirochaetia	 Brachyspirales	 Brachyspiraceae	 Brachyspira	 Brachyspira pilosicoli
OTU12732	Eukaryota	 Zoopagomycota	 Kickxellomycetes	 Kickxellales	 Kickxellaceae	 Coemansia	 Coemansia spiralis
OTU12733	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia	 Escherichia sp. 20412-1
OTU12734	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Oceanospirillales	 NA	 NA	 Oceanospirillales bacterium TMED59
OTU12735	Bacteria	 Actinomycetota	 Actinomycetes	 Mycobacteriales	 Corynebacteriaceae	 Corynebacterium	 Corynebacterium sp. ACRPJ
OTU12736	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Nevskiales	 Steroidobacteraceae	 Steroidobacter	 Steroidobacter soli
OTU12737	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Terrilactibacillus	 Terrilactibacillus laevilacticus
OTU12738	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Gracilibacillus	 NA
OTU12739	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 NA	 NA	 NA	 Alphaproteobacteria bacterium TMED194
OTU12740	Eukaryota	 Chlorophyta	 Chlorophyceae	 NA	 Microsporaceae	 Microspora	 Microspora stagnorum
OTU12741	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Cellvibrionales	 Halieaceae	 Chromatocurvus	 Chromatocurvus halotolerans
OTU12742	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Thiorhodovibrio	 NA
OTU12743	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Planococcaceae	 Bhargavaea	 Bhargavaea cecembensis
OTU12744	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium cyanobacteriorum
OTU12745	Bacteria	 Cyanobacteriota	 Cyanophyceae	 Pseudanabaenales	 Romeriaceae	 Romeria	 Romeria gracilis
OTU12746	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingosinicellaceae	 Sphingosinicella	 uncultured Sphingosinicella sp.
OTU12747	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Nitrosomonadales	 Gallionellaceae	 Gallionella	 Gallionella sp.
OTU12748	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Pigmentiphaga	 Pigmentiphaga litoralis
OTU12749	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Beijerinckiaceae	 Pseudochelatococcus	 Pseudochelatococcus lubricantis
OTU12750	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 Burkholderia sp. A9
OTU12751	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingopyxis	 Sphingopyxis sp. DBS4
OTU12752	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Pelomonas	 Pelomonas sp. P7
OTU12753	Bacteria	 Candidatus Nealsonbacteria	 NA	 NA	 NA	 NA	 Candidatus Nealsonbacteria bacterium RBG_13_37_56
OTU12754	Bacteria	 Thermodesulfobacteriota	 Desulfuromonadia	 Desulfuromonadales	 Desulfuromonadaceae	 NA	 Desulfuromonadaceae bacterium GWC2_58_13
OTU12755	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Alteribacter	 Alteribacter salitolerans
OTU12756	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Clostridiaceae	 Clostridium	 Clostridium psychrophilum
OTU12757	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus catalpae
OTU12758	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Salinibacillus	 Salinibacillus xinjiangensis
OTU12759	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Alteromonadales	 Colwelliaceae	 Colwellia	 Colwellia hornerae
OTU12760	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 Entomobacter	 Entomobacter blattae
OTU12761	Bacteria	 Deinococcota	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	 Deinococcus koreensis
OTU12762	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas pudica
OTU12763	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Thiotrichales	 Thiolinaceae	 Thiolinea	 Thiolinea disciformis
OTU12764	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Psychrobacillus	 Psychrobacillus vulpis
OTU12765	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae	 Aeromonas	 Aeromonas sp. MR19
OTU12766	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	 Sphingobium herbicidovorans
OTU12767	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodobacterales	 Paracoccaceae	 Paracoccus	 Paracoccus shandongensis
OTU12768	Eukaryota	 Basidiomycota	 Microbotryomycetes	 Sporidiobolales	 Sporidiobolaceae	 Rhodosporidiobolus	 Rhodosporidiobolus nylandii
OTU12769	Bacteria	 Bacillota	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	 Streptococcus pseudoporcinus
OTU12770	Bacteria	 Actinomycetota	 Actinomycetes	 Kitasatosporales	 Streptomycetaceae	 Streptomyces	 Streptomyces turgidiscabies
OTU12771	Bacteria	 Bacillota	 Negativicutes	 Selenomonadales	 Sporomusaceae	 Sporomusa	 Sporomusa malonica
OTU12772	Bacteria	 Actinomycetota	 Actinomycetes	 Bifidobacteriales	 Bifidobacteriaceae	 NA	 Bifidobacteriaceae bacterium MCC01946
OTU12773	Bacteria	 Bacillota	 Erysipelotrichia	 Erysipelotrichales	 Erysipelotrichaceae	 Lactimicrobium	 Lactimicrobium massiliense
OTU12774	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Herbaspirillum	 Herbaspirillum sp. BH-1
OTU12775	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Nitrobacteraceae	 Bradyrhizobium	 Bradyrhizobium guangdongense
OTU12776	Bacteria	 Mycoplasmatota	 NA	 Mycoplasmoidales	 Metamycoplasmataceae	 Metamycoplasma	 Metamycoplasma equirhinis
OTU12777	Eukaryota	 Ascomycota	 Sordariomycetes	 Sordariales	 Sordariaceae	 Sordaria	 Sordaria macrospora
OTU12778	Bacteria	 Actinomycetota	 Actinomycetes	 Kitasatosporales	 Streptomycetaceae	 Streptomyces	 Streptomyces samsunensis
OTU12779	Bacteria	 Bacillota	 Bacilli	 Lactobacillales	 Carnobacteriaceae	 Granulicatella	 Granulicatella sp. S8
OTU12780	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Clostridiaceae	 Clostridium	 Clostridium sp. CAG:533
OTU12781	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus sp. CLL-7-23
OTU12782	Bacteria	 Actinomycetota	 Actinomycetes	 Streptosporangiales	 Nocardiopsaceae	 Nocardiopsis	 Nocardiopsis kunsanensis
OTU12783	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Enterobacter	 Enterobacter sp. R4-368
OTU12784	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Lysinibacillus	 Lysinibacillus sp. IRB4-01
OTU12785	Bacteria	 Actinomycetota	 Actinomycetes	 Mycobacteriales	 Mycobacteriaceae	 Mycolicibacterium	 Mycolicibacterium neoaurum
OTU12786	Eukaryota	 Basidiomycota	 Agaricomycetes	 Polyporales	 Fibroporiaceae	 Fibroporia	 Fibroporia radiculosa
OTU12787	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Planktosalinus	 Planktosalinus lacus
OTU12788	Bacteria	 Bacillota	 Tissierellia	 NA	 NA	 Ezakiella	 NA
OTU12789	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Caulobacter	 Caulobacter sp. RHG1
OTU12790	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Pseudoclavibacter	 Pseudoclavibacter chungangensis
OTU12791	Eukaryota	 Ascomycota	 Sordariomycetes	 Hypocreales	 Clavicipitaceae	 Claviceps	 Claviceps pusilla
OTU12792	Eukaryota	 Basidiomycota	 Agaricomycetes	 Agaricales	 Tricholomataceae	 Tricholoma	 Tricholoma furcatifolium
OTU12793	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Azospirillaceae	 Oleisolibacter	 Oleisolibacter albus
OTU12794	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Kangiellales	 Kangiellaceae	 Kangiella	 Kangiella spongicola
OTU12795	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Variovorax	 Variovorax sp. PAMC26660
OTU12796	Bacteria	 Actinomycetota	 Actinomycetes	 Pseudonocardiales	 Pseudonocardiaceae	 Saccharothrix	 Saccharothrix sp. ALI-22-I
OTU12797	Bacteria	 Spirochaetota	 Spirochaetia	 Spirochaetales	 Borreliaceae	 Borrelia	 Borrelia hermsii
OTU12798	Bacteria	 NA	 NA	 NA	 NA	 NA	 candidate division WS6 bacterium GW2011_GWF1_35_23
OTU12799	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Oceanospirillales	 Oceanospirillaceae	 Marinomonas	 Marinomonas fungiae
OTU12800	Bacteria	 Actinomycetota	 Actinomycetes	 Propionibacteriales	 Nocardioidaceae	 Nocardioides	 Nocardioides anomalus
OTU12801	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Paenibacillaceae	 Cohnella	 Cohnella faecalis
OTU12802	Bacteria	 Bacillota	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Aedoeadaptatus	 Aedoeadaptatus acetigenes
OTU12803	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 Neoroseomonas	 Neoroseomonas oryzicola
OTU12804	Eukaryota	 Rhodophyta	 Florideophyceae	 Corallinales	 NA	 NA	 Corallinales sp. T_Twist-2019
OTU12805	Bacteria	 Cyanobacteriota	 Cyanophyceae	 Oscillatoriales	 Oscillatoriaceae	 Oscillatoria	 Oscillatoria acuminata
OTU12806	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Oligella	 Oligella urethralis
OTU12807	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Kiloniellaceae	 Kiloniella	 Kiloniella sp. EL199
OTU12808	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	 Vibrio stylophorae
OTU12809	Eukaryota	 Ascomycota	 Eurotiomycetes	 Eurotiales	 Aspergillaceae	 Aspergillus	 Aspergillus saccharolyticus
OTU12810	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Chromatiales	 Ectothiorhodospiraceae	 Thioalkalivibrio	 Thioalkalivibrio sp. XN279
OTU12811	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. F(2018)
OTU12812	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus sp. 7586-K
OTU12813	Bacteria	 Thermodesulfobacteriota	 Desulfobacteria	 Desulfobacterales	 Desulfococcaceae	 Desulfococcus	 Desulfococcus multivorans
OTU12814	Eukaryota	 Ascomycota	 Sordariomycetes	 Magnaporthales	 Pyriculariaceae	 Pyricularia	 Pyricularia oryzae
OTU12815	Bacteria	 Bacteroidota	 Bacteroidia	 Marinilabiliales	 Prolixibacteraceae	 Sunxiuqinia	 Sunxiuqinia elliptica
OTU12816	Bacteria	 Mycoplasmatota	 NA	 Mycoplasmoidales	 Metamycoplasmataceae	 Metamycoplasma	 Metamycoplasma canadense
OTU12817	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Chytridiales	 Chytridiaceae	 Phlyctochytrium	 Phlyctochytrium bullatum
OTU12818	Eukaryota	 Ascomycota	 Sordariomycetes	 Hypocreales	 Stachybotryaceae	 Stachybotrys	 NA
OTU12819	Bacteria	 Bacteroidota	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Mucilaginibacter	 Mucilaginibacter sp. MD40
OTU12820	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Peptococcaceae	 Desulfofundulus	 Desulfofundulus thermobenzoicus
OTU12821	Eukaryota	 Basidiomycota	 Tremellomycetes	 Tremellales	 Trimorphomycetaceae	 Saitozyma	 Saitozyma sp. JCM 24511
OTU12822	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. PSB18
OTU12823	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Telmatospirillum	 Telmatospirillum sp. J64-1
OTU12824	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Polynucleobacter	 Polynucleobacter sp. 31A-FELB
OTU12825	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Pararhodospirillum	 Pararhodospirillum photometricum
OTU12826	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Ralstonia	 Ralstonia pseudosolanacearum
OTU12827	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. NMI760_13
OTU12828	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Inquilinus	 NA
OTU12829	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Halobacillus	 Halobacillus fulvus
OTU12830	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Citrobacter	 Citrobacter sp. RHBSTW-00696
OTU12831	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Peribacillus	 Peribacillus alkalitolerans
OTU12832	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Rhizobiaceae	 Allorhizobium	 Allorhizobium ampelinum
OTU12833	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Enterobacter	 Enterobacter sp. HMSC16D10
OTU12834	Eukaryota	 Ascomycota	 Sordariomycetes	 Hypocreales	 NA	 Emericellopsis	 Emericellopsis cladophorae
OTU12835	Bacteria	 Actinomycetota	 Actinomycetes	 Mycobacteriales	 Mycobacteriaceae	 Mycobacterium	 Mycobacterium sp.
OTU12836	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Micrococcaceae	 Arthrobacter	 Arthrobacter sp. AQ5-06
OTU12837	Eukaryota	 Ascomycota	 Sordariomycetes	 Hypocreales	 Nectriaceae	 Fusarium	 Fusarium sacchari
OTU12838	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. Leaf127
OTU12839	Eukaryota	 Mucoromycota	 Glomeromycetes	 Glomerales	 Glomeraceae	 NA	 NA
OTU12840	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Buttiauxella	 Buttiauxella gaviniae
OTU12841	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Rhodoferax	 Rhodoferax sp. OV413
OTU12842	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium nitrogenifigens
OTU12843	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Thermoactinomycetaceae	 Shimazuella	 Shimazuella alba
OTU12844	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Eubacteriaceae	 Eubacterium	 Eubacterium callanderi
OTU12845	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Pseudolysinimonas	 Pseudolysinimonas yzui
OTU12846	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Hyphomicrobiales	 Phyllobacteriaceae	 Mesorhizobium	 Mesorhizobium sp. 8
OTU12847	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Glaciecola	 Glaciecola sp. XM2
OTU12848	Bacteria	 Cyanobacteriota	 Cyanophyceae	 Pseudanabaenales	 Leptolyngbyaceae	 Leptolyngbya	 NA
OTU12849	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Agromyces	 Agromyces mangrovi
OTU12850	Bacteria	 Pseudomonadota	 Alphaproteobacteria	 Parvularculales	 Parvularculaceae	 Parvularcula	 Parvularcula dongshanensis
OTU12851	Eukaryota	 Basidiomycota	 Agaricomycetes	 Agaricales	 Schizophyllaceae	 Auriculariopsis	 Auriculariopsis ampla
OTU12852	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanosarcinales	 NA	 NA	 NA
OTU12853	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter sp. 243_ASPC
OTU12854	Bacteria	 Bacillota	 Clostridia	 Eubacteriales	 Lachnospiraceae	 Mediterraneibacter	 Mediterraneibacter massiliensis
OTU12855	Viruses	 Uroviricota	 Caudoviricetes	 NA	 NA	 NA	 Siphoviridae sp. ctXQ014
OTU12856	Eukaryota	 Evosea	 Eumycetozoa	 Dictyosteliales	 Dictyosteliaceae	 NA	 NA
OTU12857	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. DP-17
OTU12858	Bacteria	 Bacteroidota	 Sphingobacteriia	 Sphingobacteriales	 NA	 NA	 Sphingobacteriales bacterium 50-39
OTU12859	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Mycetocola	 Mycetocola miduiensis
OTU12860	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter sp. HY1485
OTU12861	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Fictibacillus	 Fictibacillus aquaticus
OTU12862	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas sp. TUM22785
OTU12863	Bacteria	 Actinomycetota	 Coriobacteriia	 Eggerthellales	 Eggerthellaceae	 Cryptobacterium	 Cryptobacterium sp. CAG:338
OTU12864	Bacteria	 Bacteroidota	 Chitinophagia	 Chitinophagales	 Chitinophagaceae	 Arachidicoccus	 Arachidicoccus sp. BS20
OTU12865	Eukaryota	 Ascomycota	 Saccharomycetes	 Saccharomycetales	 Debaryomycetaceae	 Hyphopichia	 Hyphopichia burtonii
OTU12866	Bacteria	 Verrucomicrobiota	 NA	 NA	 NA	 NA	 Verrucomicrobia bacterium A1
OTU12867	Bacteria	 Actinomycetota	 Actinomycetes	 Propionibacteriales	 Nocardioidaceae	 Pimelobacter	 NA
OTU12868	Eukaryota	 Basidiomycota	 Agaricomycetes	 Agaricales	 Lyophyllaceae	 Arthromyces	 Arthromyces matolae
OTU12869	Eukaryota	 Parabasalia	 NA	 NA	 NA	 NA	 NA
OTU12870	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Moraxellales	 Moraxellaceae	 Acinetobacter	 Acinetobacter septicus
OTU12871	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Microbacterium	 Microbacterium sp. 70-38
OTU12872	Bacteria	 Pseudomonadota	 Betaproteobacteria	 Rhodocyclales	 Rhodocyclaceae	 Oryzomicrobium	 Oryzomicrobium terrae
OTU12873	Bacteria	 Bacillota	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus sp. Soil745
OTU12874	Bacteria	 Actinomycetota	 Actinomycetes	 Propionibacteriales	 Nocardioidaceae	 Micropruina	 Micropruina glycogenica
OTU12875	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	 Vibrio sp. SCSIO 43136
OTU12876	Bacteria	 Pseudomonadota	 Gammaproteobacteria	 Legionellales	 Legionellaceae	 Fluoribacter	 Fluoribacter dumoffii
OTU12877	Bacteria	 Bacillota	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Peptoniphilus	 Peptoniphilus duerdenii
OTU12878	Bacteria	 Actinomycetota	 Actinomycetes	 Micrococcales	 Microbacteriaceae	 Microbacterium	 Microbacterium sp. SLBN-146
OTU12879	Archaea	 Candidatus Woesearchaeota	 NA	 NA	 NA	 NA	 Candidatus Woesearchaeota archaeon CG_4_10_14_0_8_um_filter_47_5
OTU12880	Bacteria	 Bacteroidota	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium fluviatile
OTU12881	Bacteria	 Cyanobacteriota	 Cyanophyceae	 Oscillatoriales	 Laspinemataceae	 Laspinema	 Laspinema sp. D3c
OTU12882	Bacteria	 Cyanobacteriota	 Cyanophyceae	 Synechococcales	 Prochlorococcaceae	 Cyanobium	 Cyanobium sp.
OTU12883	Bacteria	 candidate division Zixibacteria	 NA	 NA	 NA	 NA	 candidate division Zixibacteria bacterium
